Outcome,Subject,Condition,EffectScale,UnexpectednessSD_Symmetric,UnexpectednessSD_Directional,LogEffect_Symmetric,LogEffect_Directional,DeltaLogEffect,TransformedEffect_Symmetric,TransformedEffect_Directional
Error,VP0941,Congruent,OddsRatio,0.113024354779267,0.11029633858992,0.691899626167232,0.397162254375687,-0.294737371791545,1.99750644695951,1.48759727963865
Error,VP0942,Congruent,OddsRatio,0.117739388170474,0.116213412227841,1.12857577323053,1.68557330610037,0.556997532869839,3.09125072142687,5.39554334372943
Error,VP0943,Congruent,OddsRatio,0.101860767551474,0.126463740799858,0.881901236600697,0.987761603250806,0.105860366650109,2.41548775728274,2.68521715893487
Error,VP0944,Congruent,OddsRatio,0.117018336621962,0.113932275384876,0.545615587179745,0.745524090671041,0.199908503491296,1.72567035602185,2.10754569062566
Error,VP0945,Congruent,OddsRatio,0.0757244616789253,0.0608876146437295,0.942172233269265,1.31422685909272,0.372054625823454,2.5655483392713,3.72187234083735
Error,VP0946,Congruent,OddsRatio,0.111483258232372,0.107808637658131,0.652985364959191,0.825575240128152,0.172589875168962,1.92126796202029,2.28319377232413
Error,VP0947,Congruent,OddsRatio,0.102690073638108,0.0336600939693397,0.665496653111827,1.13684705617255,0.471350403060725,1.94545649846309,3.11692536553592
Error,VP0948,Congruent,OddsRatio,0.113297526543227,0.119071622872721,0.815227318684978,1.14241199076374,0.327184672078766,2.25968928356718,3.13431920421965
Error,VP0949,Congruent,OddsRatio,0.0244920080736503,0.0230509975513946,0.804349826213618,0.976835027978677,0.17248520176506,2.23524273004075,2.65603664339686
Error,VP0950,Congruent,OddsRatio,0.120421716451473,0.0984311991837859,0.65270720533963,0.443475848789603,-0.209231356550027,1.92073361717492,1.55811358442953
Error,VP0951,Congruent,OddsRatio,0.118898249207005,0.127054450176284,0.763031193180106,0.750945464042668,-0.0120857291374374,2.1447675821088,2.11900251050052
Error,VP0952,Congruent,OddsRatio,0.0969279888472808,0.0714222844629336,1.01439932022772,1.143071495566,0.128672175338275,2.75770640131094,3.13638698456721
Error,VP0953,Congruent,OddsRatio,0.0772132556234707,0.110111301709984,0.450902048864561,0.651821868525099,0.200919819660538,1.56972751796993,1.91903387352657
Error,VP0954,Congruent,OddsRatio,0.0413194820425853,0.0253602416291321,0.718552475171984,1.05312401436137,0.334571539189389,2.05146151888167,2.86659242030223
Error,VP0955,Congruent,OddsRatio,0.0386277904165489,0.0220259989711397,0.197629184243461,0.875778057164751,0.678148872921291,1.21851046715533,2.40074248237238
Error,VP0956,Congruent,OddsRatio,0.0372746587482136,0.109774209166692,0.821878239009501,0.970013130126207,0.148134891116706,2.27476838632087,2.63797909612522
Error,VP0957,Congruent,OddsRatio,0.115878547182056,0.121321747682971,0.696551967091353,0.875145644646806,0.178593677555453,2.00682117880209,2.39922470275616
Error,VP0958,Congruent,OddsRatio,0.116606291929964,0.0570141722608069,0.90292039300158,1.42900484696412,0.526084453962536,2.4667966176899,4.17454281519483
Error,VP0959,Congruent,OddsRatio,0.111053695426089,0.118894709328404,1.5574352337822,2.00728725576036,0.44985202197816,4.74663161962359,7.44309871256814
Error,VP0960,Congruent,OddsRatio,0.101706296262186,0.0832475727577455,0.315490418335314,0.49852376634512,0.183033348009806,1.3709314760548,1.64628916849005
Error,VP0961,Congruent,OddsRatio,0.120820041435556,0.115413392009644,1.33944998167254,1.26594423810865,-0.0735057435638811,3.81694353900793,3.54643983927541
Error,VP0962,Congruent,OddsRatio,0.106460393670981,0.0800676059313752,0.913876569231224,1.03805797426241,0.124181405031182,2.49397187276022,2.82372793378547
Error,VP0963,Congruent,OddsRatio,0.0207654392760746,0.109824218642355,-0.477060463306282,-1.25214575070486,-0.775085287398578,0.62060500432855,0.285890688088172
Error,VP0964,Congruent,OddsRatio,0.119221205958866,0.0276298732381751,0.4634936491733,1.45981122270127,0.996317573527974,1.58961786230494,4.30514673765765
Error,VP0965,Congruent,OddsRatio,0.108518445826821,0.0142478128340197,0.0777092503079117,0.367931157150372,0.29022190684246,1.0808083682821,1.44474257535437
Error,VP0966,Congruent,OddsRatio,0.10730056821511,0.117838560000823,0.0437954631105258,0.248260939901719,0.204465476791193,1.04476863930512,1.28179435985365
Error,VP0967,Congruent,OddsRatio,0.0474051289993472,0.119386360742731,1.83571952194507,1.45213209114936,-0.383587430795717,6.26964366909825,4.27221356044537
Error,VP0968,Congruent,OddsRatio,0.0981170554238647,0.103417177967315,0.539875065404715,0.839983388681483,0.300108323276768,1.71579248695374,2.31632849919102
Error,VP0969,Congruent,OddsRatio,0.12006043425104,0.113574669902599,0.364729662822605,1.0839733587786,0.719243695956,1.44012463629147,2.95640309490899
Error,VP0970,Congruent,OddsRatio,0.0132207095515774,0.118161215998664,0.664835658672967,0.760568494346658,0.095732835673691,1.94417098744118,2.13949216403553
Error,VP0971,Congruent,OddsRatio,0.0182462260729733,0.0175055063912464,0.101376779137858,0.0811223633870974,-0.0202544157507604,1.10669354225751,1.0845035919809
Error,VP0972,Congruent,OddsRatio,0.0311536533410625,0.0268952435376001,1.19774254114693,1.5185341150678,0.320791573920871,3.31263034889167,4.56552774916386
Error,VP0973,Congruent,OddsRatio,0.117955661778439,0.125338351362464,0.865920298316621,0.747707910021162,-0.118212388295458,2.37719280614311,2.11215321885964
Error,VP0974,Congruent,OddsRatio,0.0974889792269403,0.114048732219353,0.226100949716951,0.153393532460517,-0.0727074172564331,1.25370221977449,1.1657836623965
Error,VP0975,Congruent,OddsRatio,0.121837348871167,0.11118871501221,0.352159201572742,0.359995398071222,0.00783619649848011,1.42213491181204,1.43332281849564
Error,VP0976,Congruent,OddsRatio,0.116953426273793,0.0958943635494825,0.315597521427304,0.399861918681308,0.0842643972540043,1.3710783149181,1.49161871874101
Error,VP0977,Congruent,OddsRatio,0.101834485793803,0.0681719914258083,0.73732027873312,1.17871734196459,0.441397063231473,2.09032651016274,3.25020262959104
Error,VP0978,Congruent,OddsRatio,0.103866520025531,0.0838687028113976,0.419493298789814,0.598244016886124,0.17875071809631,1.52119057120241,1.81892199813238
Error,VP0979,Congruent,OddsRatio,0.0156397390366561,0.0234032628089953,0.783876010890577,1.80068573761652,1.01680972672594,2.18994408358001,6.05379735795239
Error,VP0980,Congruent,OddsRatio,0.11869569355433,0.112556209927287,2.33878125437772,3.24376542156405,0.904984167186325,10.3685921828236,25.6300482148955
Error,VP0981,Congruent,OddsRatio,0.0844154799059501,0.0909381219016209,0.863016656097494,1.15761748579496,0.294600829697468,2.37030030027634,3.18234226121392
Error,VP0982,Congruent,OddsRatio,0.084092570400582,0.0889454896505536,-0.0684581966925767,0.210518548568902,0.278976745261479,0.933832496574526,1.23431794784135
Error,VP0983,Congruent,OddsRatio,0.112630499341665,0.12400737350008,-0.365267845750609,0.205167808429135,0.570435654179743,0.694010738154032,1.22773107130037
Error,VP0984,Congruent,OddsRatio,0.0921022825806194,0.0509327144293645,0.265039009223679,0.496964854251926,0.231925845028247,1.30348182260059,1.64372474776898
Error,VP0985,Congruent,OddsRatio,0.118991833733467,0.122535966299263,0.57289691418516,0.707802388816581,0.134905474631421,1.77339699625556,2.02952624468906
Error,VP0986,Congruent,OddsRatio,0.121125996488399,0.121304692410285,0.346306585538374,0.77974268412759,0.433436098589216,1.41383601105255,2.1809110102721
Error,VP0987,Congruent,OddsRatio,0.115913099216776,0.116054246627698,0.70385215466343,0.620256876689669,-0.0835952779737614,2.02152495469165,1.85940561846459
Error,VP0988,Congruent,OddsRatio,0.0933401253285546,0.104827621600489,0.326130573699162,0.451923317713404,0.125792744014242,1.3855962794932,1.57133145066904
Error,VP0989,Congruent,OddsRatio,0.0131485116638501,0.0172740315799343,0.346450795332608,0.883210509526879,0.536759714194271,1.41403991475488,2.41865236121994
Error,VP0990,Congruent,OddsRatio,0.097739897141975,0.00664923008447733,-0.163903226749223,0.0678417981139716,0.231745024863195,0.848824161379124,1.07019598806199
Error,VP0991,Congruent,OddsRatio,0.11050555242319,0.114730196596793,2.43569793037015,2.92425154725436,0.488553616884219,11.4237889409555,18.6202844302218
Error,VP0992,Congruent,OddsRatio,0.104323410306475,0.0246591464395416,0.492223596591368,0.900443254326427,0.408219657735059,1.63594987112811,2.46069358253749
Error,VP0993,Congruent,OddsRatio,0.0221702772893458,0.0298835163679147,1.25645144591995,1.38298951598803,0.126538070068081,3.51293350880043,3.98680243943144
Error,VP0994,Congruent,OddsRatio,0.0585334752007399,0.0268224081750182,0.516510050963458,0.678506911088163,0.161996860124705,1.67616769035086,1.97093275637763
Error,VP0995,Congruent,OddsRatio,0.121379368861263,0.118186535895702,0.618303320065356,0.458345086487669,-0.159958233577686,1.85577671009445,1.58145464753846
Error,VP0996,Congruent,OddsRatio,0.115510642107988,0.119597489610933,1.26133718501303,1.73390160193652,0.472564416923489,3.53013878138743,5.66270448295074
Error,VP0997,Congruent,OddsRatio,0.0655193227786367,0.0353781561726724,0.739233590400187,0.906792851105124,0.167559260704937,2.09432978479739,2.47636770409682
Error,VP0998,Congruent,OddsRatio,0.089686948422473,0.0979167292686189,1.00334977997138,1.30860786973961,0.305258089768232,2.72740274248332,3.70101782530096
Error,VP0999,Congruent,OddsRatio,0.093389776308787,0.111839550301231,0.425642681278642,0.964544815384304,0.538902134105662,1.53057377474819,2.62359316539149
Error,VP1000,Congruent,OddsRatio,0.051385380181801,0.110054689661195,2.15365216618511,1.3208767594846,-0.832775406700515,8.61626905026882,3.74670489667628
Error,VP0001,Incongruent,OddsRatio,0.115673835545271,0.127936195697201,0.0482088840953706,0.065176644019258,0.0169677599238874,1.04938983327829,1.06734754829377
Error,VP0002,Incongruent,OddsRatio,0.120590446224682,0.0935236439701773,0.970213427603852,0.912741647840631,-0.0574717797632215,2.63850752960444,2.49114301630278
Error,VP0003,Incongruent,OddsRatio,0.121033257759527,0.0712003714785011,0.166888103596038,0.0144513564124363,-0.152436747183602,1.18162203865369,1.01455628209371
Error,VP0004,Incongruent,OddsRatio,0.120856928122566,0.108985159587661,0.584137385688658,0.499065485135221,-0.0850719005534368,1.79344326836446,1.64718123586958
Error,VP0005,Incongruent,OddsRatio,0.117766262463631,0.121186335537157,0.429316616525129,0.495102993076516,0.0657863765513875,1.53620734603792,1.64066720771886
Error,VP0006,Incongruent,OddsRatio,0.117869470397295,0.070965107498893,0.492267009748307,0.43505225522092,-0.0572147545273861,1.63602089441827,1.54504379344668
Error,VP0007,Incongruent,OddsRatio,0.119681123151929,0.127798611255646,0.669035839993403,0.740365953684169,0.0713301136907664,1.95235403121005,2.09670267018084
Error,VP0008,Incongruent,OddsRatio,0.119760457908616,0.124787463048418,0.608571442559552,0.488423577901735,-0.120147864657817,1.83780411387378,1.62974502776945
Error,VP0009,Incongruent,OddsRatio,0.117218218151095,0.0129438738979416,0.190092002909796,-0.0952814376356394,-0.285373440545435,1.20936085725693,0.909117038710678
Error,VP0010,Incongruent,OddsRatio,0.0710526382081683,0.119830001292286,0.461656242414985,0.567673039000383,0.106016796585398,1.5866997693844,1.76415714661676
Error,VP0011,Incongruent,OddsRatio,0.119961173210788,0.129213158223181,0.682815291847609,0.826711576738851,0.143896284891242,1.97944260381143,2.28578972365487
Error,VP0012,Incongruent,OddsRatio,0.0804913478090997,0.0967484905916656,0.569453269241999,0.666643876106631,0.0971906068646322,1.76730054968055,1.94768965161091
Error,VP0013,Incongruent,OddsRatio,0.0876311488942443,0.0459973462013629,0.405234306938662,0.450869221309436,0.0456349143707733,1.49965383819456,1.56967598849909
Error,VP0014,Incongruent,OddsRatio,0.013371579113673,0.0172125650189144,0.205320914596964,0.230698882170074,0.0253779675731105,1.22791905889048,1.25947993048025
Error,VP0015,Incongruent,OddsRatio,0.124041281253756,0.122778920746308,0.677144159813464,0.70303477639637,0.0258906165829064,1.96824869452127,2.01987327924113
Error,VP0016,Incongruent,OddsRatio,0.121087013723614,0.110225244488893,0.291627122927722,0.321851456888307,0.0302243339605851,1.33860378990767,1.37967981880171
Error,VP0017,Incongruent,OddsRatio,0.0819840953914847,0.0861853985733044,0.376969948004937,0.448726926447638,0.071756978442701,1.45786049709645,1.56631687908037
Error,VP0018,Incongruent,OddsRatio,0.0369243290099368,0.020794884920209,0.00132083147737305,-0.0483777282679559,-0.0496985597453289,1.00132170415945,0.95277382949034
Error,VP0019,Incongruent,OddsRatio,0.0680870033524709,0.0965885344167964,0.189231897491176,0.183222378034026,-0.00600951945715017,1.20832112663361,1.20108147252166
Error,VP0020,Incongruent,OddsRatio,0.111386417090769,0.110354233893101,0.629090041589901,0.555802824815893,-0.0732872167740083,1.87590280884472,1.74334001973932
Error,VP0021,Incongruent,OddsRatio,0.103074039306288,0.110567556353949,0.281209623578728,0.302873237501416,0.0216636139226881,1.32473126974121,1.35374284973929
Error,VP0022,Incongruent,OddsRatio,0.063405438637461,0.108140818749839,0.469205485197316,0.474837262677231,0.005631777479915,1.59872347901411,1.60775253485203
Error,VP0023,Incongruent,OddsRatio,0.126266587912874,0.129079582765248,0.406661098635466,0.400403427884302,-0.00625767075116357,1.50179505901377,1.49242666273938
Error,VP0024,Incongruent,OddsRatio,0.1180823329226,0.0489017081936018,0.297909658390215,0.273686061060708,-0.0242235973295077,1.34704008861233,1.31480196990423
Error,VP0025,Incongruent,OddsRatio,0.114651375172139,0.120999891068995,0.589316852185472,0.698149463457193,0.108832611271721,1.80275644551112,2.01002963040468
Error,VP0026,Incongruent,OddsRatio,0.119160677365872,0.122101464577704,0.377113266462923,0.517861858271707,0.140748591808785,1.45806945038792,1.67843507827502
Error,VP0027,Incongruent,OddsRatio,0.0876240399367916,0.125957531618202,0.504714422413018,0.549295783082653,0.0445813606696355,1.65651239009518,1.73203286144799
Error,VP0028,Incongruent,OddsRatio,0.116201017648255,0.11645579682965,0.277094703756891,0.333332773893828,0.056238070136937,1.31929130696212,1.39561164432558
Error,VP0029,Incongruent,OddsRatio,0.105328551058849,0.112456048612463,0.431264900317852,0.463940436041793,0.0326755357239403,1.53920323138224,1.59032824137394
Error,VP0030,Incongruent,OddsRatio,0.102734636693495,0.105290643927369,0.588606844402513,0.559849663076716,-0.0287571813257971,1.80147692869123,1.75040932936138
Error,VP0031,Incongruent,OddsRatio,0.125395111002302,0.119815207987121,0.528973190795179,0.571519160384009,0.0425459695888304,1.69718872460294,1.7709553741663
Error,VP0032,Incongruent,OddsRatio,0.113060886700629,0.0874998828102512,0.212919599369389,0.137735310225595,-0.075184289143794,1.23728516873661,1.14767173309518
Error,VP0033,Incongruent,OddsRatio,0.101288900184737,0.1168108504253,0.316348976781535,0.380502266171249,0.0641532893897143,1.37210900626968,1.46301922999334
Error,VP0034,Incongruent,OddsRatio,0.107011039640648,0.0221497474002325,0.360152177970634,0.342757868818517,-0.0173943091521168,1.43354755231936,1.40882759953391
Error,VP0035,Incongruent,OddsRatio,0.106106836801491,0.0155977268602627,0.0484805078736766,-0.0882370765185162,-0.136717584392193,1.04967491122495,0.915543797056141
Error,VP0036,Incongruent,OddsRatio,0.061153308036048,0.0500018285728663,0.0461286164014963,0.0462308148082117,0.000102198406715333,1.04720909056059,1.04731611913013
Error,VP0037,Incongruent,OddsRatio,0.116623828064409,0.066893430058138,0.344374705281283,0.28182546913705,-0.0625492361442334,1.41110728580991,1.32554735087382
Error,VP0038,Incongruent,OddsRatio,0.119435055344521,0.12054948353649,0.496135553934757,0.429158187049701,-0.0669773668850563,1.64236217138492,1.53596398479224
Error,VP0039,Incongruent,OddsRatio,0.115977426211004,0.0189769222487996,0.317281780866935,0.27778784762489,-0.0394939332420453,1.37338951229412,1.32020608264059
Error,VP0040,Incongruent,OddsRatio,0.103772199735155,0.10874253561896,0.498351764011181,0.550402418997314,0.0520506549861332,1.64600602726191,1.73395065217017
Error,VP0041,Incongruent,OddsRatio,0.0178741380968964,0.0195229880093517,0.495358470413022,0.665239248186458,0.169880777773436,1.64108641455382,1.94495579282311
Error,VP0042,Incongruent,OddsRatio,0.104805762845706,0.0898471947229755,0.492842820802992,0.517706598073738,0.0248637772707456,1.63696320460525,1.6781745043414
Error,VP0043,Incongruent,OddsRatio,0.0794211910292948,0.102649254243337,0.444288166208576,0.532236046203424,0.0879478799948485,1.55937978144222,1.70273545017262
Error,VP0044,Incongruent,OddsRatio,0.075905313476911,0.0200595003956517,-0.0936116269001616,-0.100659148958952,-0.00704752205879072,0.910636360238399,0.90424119191634
Error,VP0045,Incongruent,OddsRatio,0.0163438670480926,0.114195427140542,0.444516229879639,0.516745267133716,0.0722290372540768,1.55973545987688,1.67656199846769
Error,VP0046,Incongruent,OddsRatio,0.0213164074581088,0.0325850192039783,0.302153535674186,0.373577149130576,0.0714236134563897,1.35276890905222,1.45292265093903
Error,VP0047,Incongruent,OddsRatio,0.116156640479531,0.0907559691375694,0.320777602670107,0.229013710061661,-0.0917638926084465,1.37819903902163,1.25735927736489
